alert_key,risk_rank,occupation_code,total_asset,AGE,country,cur_type,amt,cycam,date,sar_flag
171704,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
171704,1,9.0,2287681.0,6,130,47,1826.0,1503243.0,0,0
175225,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,8,0
175225,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,8,0
175225,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,8,0
175225,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,8,0
175225,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,8,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
176018,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,11,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,13,0
179355,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,13,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
182474,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,20,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2718.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,22,0
183473,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,22,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2336.0,1503243.0,27,0
185375,1,9.0,2287681.0,6,130,47,2748.0,1503243.0,27,0
