alert_key,risk_rank,occupation_code,total_asset,AGE,trans_no,trade_amount_usd,cycam,date,sar_flag
280357,1,17.0,527562.0,3,0,14961.0,166570.0,237,0
282479,1,17.0,527562.0,3,0,14951.0,166570.0,242,0
283063,1,17.0,279980.0,3,0,16852.0,166570.0,244,0
283933,1,17.0,279980.0,3,0,16858.0,166570.0,245,0
285617,1,17.0,279980.0,3,0,16882.0,166570.0,246,0
287029,1,17.0,279980.0,3,0,16845.0,166570.0,250,0
288194,1,17.0,279980.0,3,0,16863.0,166570.0,251,0
288998,1,17.0,279980.0,3,0,16888.0,166570.0,252,0
289587,1,17.0,279980.0,3,0,16869.0,166570.0,253,0
291812,1,17.0,279980.0,3,0,16821.0,166570.0,257,0
292261,1,17.0,279980.0,3,0,16827.0,166570.0,258,0
293080,1,17.0,279980.0,3,0,16821.0,166570.0,259,0
294722,1,17.0,279980.0,3,0,16803.0,166570.0,263,0
295516,1,17.0,279980.0,3,0,16821.0,166570.0,265,0
298835,1,17.0,279980.0,3,0,16888.0,166570.0,270,0
299700,1,17.0,279980.0,3,0,16906.0,166570.0,271,0
302095,1,17.0,110278.0,3,0,16937.0,166570.0,277,0
303128,1,17.0,110278.0,3,0,16943.0,166570.0,279,0
303904,1,17.0,110278.0,3,0,16918.0,166570.0,280,0
305061,1,17.0,110278.0,3,0,16912.0,166570.0,272,0
305735,1,17.0,110278.0,3,0,16900.0,166570.0,281,0
306474,1,17.0,110278.0,3,0,16906.0,166570.0,284,0
307572,1,17.0,110278.0,3,0,16900.0,166570.0,285,0
308381,1,17.0,110278.0,3,0,16912.0,166570.0,286,0
309118,1,17.0,110278.0,3,0,16925.0,166570.0,287,0
310412,1,17.0,110278.0,3,0,16961.0,166570.0,278,0
312068,1,17.0,110278.0,3,0,16943.0,166570.0,288,0
312735,1,17.0,110278.0,3,0,16906.0,166570.0,273,0
314211,1,17.0,110278.0,3,0,16925.0,166570.0,293,0
314811,1,17.0,110278.0,3,0,16925.0,166570.0,294,0
316477,1,17.0,110278.0,3,0,16986.0,166570.0,292,0
317189,1,17.0,110278.0,3,0,16906.0,166570.0,298,0
317845,1,17.0,110278.0,3,0,16882.0,166570.0,299,0
318411,1,17.0,110278.0,3,0,16869.0,166570.0,300,0
319673,1,17.0,110278.0,3,0,16827.0,166570.0,301,0
321890,1,17.0,147041.0,3,0,16809.0,166570.0,313,0
332498,1,17.0,147041.0,3,0,16821.0,166570.0,312,0
344199,1,17.0,375856.0,3,0,16454.0,166570.0,350,0
173300,3,17.0,1186549.0,3,0,17280.0,342995.0,6,0
174863,3,17.0,1186549.0,3,0,882.0,342995.0,8,0
179148,3,17.0,1186549.0,3,0,11320.0,342995.0,13,0
181124,3,17.0,1186549.0,3,0,16734.0,342995.0,18,0
184133,3,17.0,1186549.0,3,0,12623.0,342995.0,25,0
187243,3,17.0,1093880.0,3,0,12326.0,342995.0,33,0
188148,3,17.0,1093880.0,3,0,7049.0,342995.0,34,0
190659,3,17.0,1093880.0,3,0,9996.0,342995.0,40,0
192846,3,17.0,1093880.0,3,0,5876.0,342995.0,46,0
194291,3,17.0,1093880.0,3,0,10209.0,342995.0,48,0
196043,3,17.0,1093880.0,3,0,2377.0,342995.0,53,0
196361,3,17.0,1093880.0,3,0,1554.0,342995.0,54,0
199240,3,17.0,868620.0,3,0,12002.0,342995.0,61,0
202158,3,17.0,868620.0,3,0,3681.0,342995.0,69,0
204475,3,17.0,868620.0,3,0,11583.0,342995.0,75,0
207025,3,17.0,868620.0,3,0,1104.0,342995.0,82,0
208244,3,17.0,868620.0,3,0,5115.0,342995.0,84,0
213231,3,17.0,1044875.0,3,0,8353.0,342995.0,95,0
216878,3,17.0,1044875.0,3,0,10344.0,342995.0,103,0
219820,3,17.0,1044875.0,3,0,10387.0,342995.0,110,0
227073,3,17.0,867340.0,3,0,7681.0,342995.0,120,0
227900,3,17.0,867340.0,3,0,12479.0,342995.0,127,0
230071,3,17.0,867340.0,3,0,6857.0,342995.0,132,0
235070,3,17.0,867340.0,3,0,9752.0,342995.0,144,0
238139,3,17.0,867340.0,3,0,7893.0,342995.0,151,0
242071,3,17.0,999672.0,3,0,2932.0,342995.0,158,0
242071,3,17.0,999672.0,3,0,11371.0,342995.0,158,0
243827,3,17.0,999672.0,3,0,5221.0,342995.0,161,0
245683,3,17.0,999672.0,3,4,5195.0,342995.0,165,0
246788,3,17.0,999672.0,3,0,6987.0,342995.0,167,0
250520,3,17.0,999672.0,3,0,6906.0,342995.0,176,0
250520,3,17.0,999672.0,3,0,11587.0,342995.0,176,0
255088,3,17.0,983328.0,3,0,12715.0,342995.0,186,0
260674,3,17.0,983328.0,3,0,11953.0,342995.0,197,0
262261,3,17.0,983328.0,3,0,8372.0,342995.0,202,0
263732,3,17.0,983328.0,3,0,9050.0,342995.0,204,0
272165,3,12.0,967247.0,3,0,958.0,342995.0,222,0
272165,3,12.0,967247.0,3,0,7702.0,342995.0,222,0
275969,3,12.0,967247.0,3,0,7628.0,342995.0,229,0
281435,3,12.0,967247.0,3,0,8972.0,342995.0,239,0
282330,3,12.0,967247.0,3,0,6661.0,342995.0,242,0
288010,3,12.0,966545.0,3,0,12002.0,342995.0,251,0
289209,3,12.0,966545.0,3,0,3677.0,342995.0,252,0
292653,3,12.0,966545.0,3,0,12660.0,342995.0,258,0
299483,3,12.0,966545.0,3,0,13303.0,342995.0,271,0
303725,3,12.0,1113196.0,3,0,10681.0,342995.0,279,0
304104,3,12.0,1113196.0,3,0,6925.0,342995.0,280,0
304706,3,12.0,1113196.0,3,0,7101.0,342995.0,272,0
306278,3,12.0,1113196.0,3,0,6951.0,342995.0,281,0
307706,3,12.0,1113196.0,3,0,11429.0,342995.0,285,0
313585,3,12.0,1113196.0,3,0,12354.0,342995.0,291,0
315651,3,12.0,1113196.0,3,0,12410.0,342995.0,295,0
318636,3,12.0,1113196.0,3,0,10437.0,342995.0,300,0
321765,3,12.0,2017439.0,3,0,12319.0,342995.0,313,0
321765,3,12.0,2017439.0,3,0,2777.0,342995.0,313,0
324969,3,12.0,2017439.0,3,0,12281.0,342995.0,319,0
326595,3,12.0,2017439.0,3,4,9857.0,342995.0,321,0
326595,3,12.0,2017439.0,3,0,3233.0,342995.0,321,0
329560,3,12.0,2017439.0,3,0,13690.0,342995.0,328,0
335364,3,12.0,3041833.0,3,0,13473.0,342995.0,336,0
339858,3,12.0,3041833.0,3,0,12342.0,342995.0,343,0
345711,3,12.0,3041833.0,3,0,9927.0,342995.0,351,0
347658,3,12.0,3041833.0,3,0,5883.0,342995.0,356,0
348744,3,12.0,3041833.0,3,0,9948.0,342995.0,358,0
288762,2,11.0,1105781.0,4,4,3029.0,30291.0,252,0
334241,1,19.0,11457.0,2,0,28973.0,0.0,330,0
335055,1,19.0,26163.0,2,0,18127.0,0.0,335,0
337911,1,19.0,26163.0,2,0,18069.0,0.0,337,0
339290,1,19.0,26163.0,2,0,17904.0,0.0,342,0
340040,1,19.0,26163.0,2,0,18477.0,0.0,343,0
341690,1,19.0,26163.0,2,0,18470.0,0.0,344,0
342482,1,19.0,26163.0,2,0,18418.0,0.0,347,0
343874,1,19.0,26163.0,2,0,18085.0,0.0,349,0
346047,1,19.0,26163.0,2,0,18578.0,0.0,351,0
347345,1,19.0,26163.0,2,0,17804.0,0.0,355,0
350670,1,19.0,26163.0,2,0,17655.0,0.0,362,0
190221,1,17.0,14807.0,2,0,259144.0,135842.0,39,0
190221,1,17.0,14807.0,2,4,78997.0,135842.0,39,0
190823,1,17.0,14807.0,2,4,333335.0,135842.0,40,0
191413,1,17.0,14807.0,2,4,293000.0,135842.0,41,0
191983,1,17.0,14807.0,2,0,189134.0,135842.0,42,0
192641,1,17.0,14807.0,2,0,252248.0,135842.0,43,0
193316,1,17.0,14807.0,2,0,215988.0,135842.0,46,0
193881,1,17.0,14807.0,2,0,218914.0,135842.0,47,0
194435,1,17.0,14807.0,2,0,181276.0,135842.0,48,0
195003,1,17.0,14807.0,2,0,48485.0,135842.0,49,0
195003,1,17.0,14807.0,2,0,93208.0,135842.0,49,0
195586,1,17.0,14807.0,2,0,153188.0,135842.0,50,0
198412,3,17.0,14807.0,2,0,94044.0,135842.0,57,0
199086,3,17.0,215061.0,2,0,260607.0,135842.0,60,0
199765,3,17.0,215061.0,2,0,75549.0,135842.0,61,0
200333,3,17.0,215061.0,2,0,230409.0,135842.0,62,0
200863,3,17.0,215061.0,2,0,117137.0,135842.0,63,0
225121,3,17.0,6698.0,2,0,209510.0,135842.0,123,0
225702,3,17.0,6698.0,2,0,224661.0,135842.0,124,0
226238,3,17.0,6698.0,2,0,208987.0,135842.0,125,0
226887,3,17.0,6698.0,2,0,195403.0,135842.0,126,0
227619,3,17.0,6698.0,2,0,201673.0,135842.0,120,0
228222,3,17.0,6698.0,2,0,194985.0,135842.0,127,0
229068,3,17.0,6698.0,2,0,203136.0,135842.0,130,0
230345,3,17.0,6698.0,2,0,258517.0,135842.0,132,0
230912,3,17.0,6698.0,2,0,256010.0,135842.0,133,0
232284,3,17.0,6698.0,2,4,338351.0,135842.0,137,0
232878,3,17.0,6698.0,2,0,146291.0,135842.0,138,0
233494,3,17.0,6698.0,2,4,365623.0,135842.0,139,0
233932,3,17.0,6698.0,2,4,342321.0,135842.0,140,0
235224,3,17.0,6698.0,2,0,188089.0,135842.0,144,0
236623,3,17.0,6698.0,2,0,85998.0,135842.0,146,0
237302,3,17.0,6698.0,2,0,112122.0,135842.0,147,0
237661,3,17.0,6698.0,2,0,112226.0,135842.0,148,0
238686,3,17.0,6698.0,2,4,341381.0,135842.0,151,0
239276,3,17.0,1846595.0,2,4,373460.0,135842.0,152,0
240099,3,17.0,1846595.0,2,4,364056.0,135842.0,153,0
242394,3,17.0,1846595.0,2,0,135842.0,135842.0,158,0
242741,3,17.0,1846595.0,2,0,230722.0,135842.0,159,0
243477,3,17.0,1846595.0,2,4,362071.0,135842.0,160,0
244274,3,17.0,1846595.0,2,0,105434.0,135842.0,161,0
245295,3,17.0,1846595.0,2,4,301569.0,135842.0,163,0
246602,3,17.0,1846595.0,2,0,260712.0,135842.0,166,0
247117,3,17.0,1846595.0,2,4,521424.0,135842.0,167,0
247797,3,17.0,1846595.0,2,4,305958.0,135842.0,168,0
248673,3,17.0,1846595.0,2,0,104494.0,135842.0,169,0
249182,3,17.0,1846595.0,2,4,282969.0,135842.0,174,0
250148,3,17.0,1846595.0,2,0,261130.0,135842.0,175,0
251642,3,17.0,1846595.0,2,0,168026.0,135842.0,179,0
267530,3,17.0,575840.0,2,0,188089.0,135842.0,211,0
271963,3,19.0,348726.0,2,0,208987.0,135842.0,221,0
272655,3,19.0,348726.0,2,0,60606.0,135842.0,222,0
273405,3,19.0,348726.0,2,0,185999.0,135842.0,223,0
274080,3,19.0,348726.0,2,0,208987.0,135842.0,224,0
276312,3,19.0,348726.0,2,0,220482.0,135842.0,229,0
277055,3,19.0,348726.0,2,0,187044.0,135842.0,230,0
277562,3,19.0,348726.0,2,0,221527.0,135842.0,231,0
278404,3,19.0,348726.0,2,0,224452.0,135842.0,232,0
279169,3,19.0,348726.0,2,0,236156.0,135842.0,235,0
279866,3,19.0,348726.0,2,0,221527.0,135842.0,236,0
281230,3,19.0,348726.0,2,4,326647.0,135842.0,238,0
282873,3,19.0,348726.0,2,4,313481.0,135842.0,242,0
283600,3,19.0,796389.0,2,4,314526.0,135842.0,244,0
284262,3,19.0,796389.0,2,4,467609.0,135842.0,245,0
285824,3,19.0,796389.0,2,4,303241.0,135842.0,246,0
287332,3,19.0,796389.0,2,4,521424.0,135842.0,250,0
288404,3,19.0,796389.0,2,4,521424.0,135842.0,251,0
288808,3,19.0,796389.0,2,4,261234.0,135842.0,252,0
288808,3,19.0,796389.0,2,0,260712.0,135842.0,252,0
289832,3,19.0,796389.0,2,4,511497.0,135842.0,253,0
292000,3,19.0,796389.0,2,4,521424.0,135842.0,257,0
292362,3,19.0,796389.0,2,4,270639.0,135842.0,258,0
292362,3,19.0,796389.0,2,0,250785.0,135842.0,258,0
293662,3,19.0,796389.0,2,0,250785.0,135842.0,259,0
293662,3,19.0,796389.0,2,4,270639.0,135842.0,259,0
294771,3,19.0,796389.0,2,4,257577.0,135842.0,263,0
294771,3,19.0,796389.0,2,0,208987.0,135842.0,263,0
296078,3,19.0,796389.0,2,0,214003.0,135842.0,265,0
296634,3,19.0,796389.0,2,0,261025.0,135842.0,266,0
298389,3,19.0,796389.0,2,4,397912.0,135842.0,267,0
299248,3,19.0,796389.0,2,4,444934.0,135842.0,270,0
300189,3,19.0,796389.0,2,0,75444.0,135842.0,271,0
300987,3,19.0,796389.0,2,0,261025.0,135842.0,272,0
300987,3,19.0,796389.0,2,4,104494.0,135842.0,272,0
304958,3,19.0,857132.0,2,0,261025.0,135842.0,272,0
304958,3,19.0,857132.0,2,4,104494.0,135842.0,272,0
302636,3,19.0,857132.0,2,0,250785.0,135842.0,277,0
302636,3,19.0,857132.0,2,4,157576.0,135842.0,277,0
304487,3,19.0,857132.0,2,0,261025.0,135842.0,280,0
304487,3,19.0,857132.0,2,4,261025.0,135842.0,280,0
305581,3,19.0,857132.0,2,0,261025.0,135842.0,280,0
305581,3,19.0,857132.0,2,4,261025.0,135842.0,280,0
305815,3,19.0,857132.0,2,0,250785.0,135842.0,281,0
305815,3,19.0,857132.0,2,4,261025.0,135842.0,281,0
306941,3,19.0,857132.0,2,4,392687.0,135842.0,284,0
306941,3,19.0,857132.0,2,0,195508.0,135842.0,284,0
307960,3,19.0,857132.0,2,0,261025.0,135842.0,285,0
307960,3,19.0,857132.0,2,4,261025.0,135842.0,285,0
308555,3,19.0,857132.0,2,4,276804.0,135842.0,286,0
308555,3,19.0,857132.0,2,0,260921.0,135842.0,286,0
309526,3,19.0,857132.0,2,4,597286.0,135842.0,287,0
310485,3,19.0,857132.0,2,0,250785.0,135842.0,278,0
310485,3,19.0,857132.0,2,4,123303.0,135842.0,278,0
311691,3,19.0,857132.0,2,0,261130.0,135842.0,288,0
311691,3,19.0,857132.0,2,4,542636.0,135842.0,288,0
314465,3,19.0,857132.0,2,4,261130.0,135842.0,293,0
314465,3,19.0,857132.0,2,0,261182.0,135842.0,293,0
315224,3,19.0,857132.0,2,0,261182.0,135842.0,294,0
315224,3,19.0,857132.0,2,4,294045.0,135842.0,294,0
315975,3,19.0,857132.0,2,4,365989.0,135842.0,295,0
316657,3,19.0,857132.0,2,0,223617.0,135842.0,292,0
316657,3,19.0,857132.0,2,4,408570.0,135842.0,292,0
317354,3,19.0,857132.0,2,0,188611.0,135842.0,298,0
317354,3,19.0,857132.0,2,4,261234.0,135842.0,298,0
317949,3,19.0,857132.0,2,0,104494.0,135842.0,299,0
317949,3,19.0,857132.0,2,4,471214.0,135842.0,299,0
319054,3,19.0,857132.0,2,4,347860.0,135842.0,300,0
319054,3,19.0,857132.0,2,0,146814.0,135842.0,300,0
320050,3,19.0,857132.0,2,0,104494.0,135842.0,301,0
321011,3,19.0,857132.0,2,4,444366.0,135842.0,302,0
322097,3,19.0,373626.0,2,4,501622.0,135842.0,313,0
322831,3,19.0,373626.0,2,4,275132.0,135842.0,314,0
323758,3,19.0,373626.0,2,0,75026.0,135842.0,315,0
323758,3,19.0,373626.0,2,4,367766.0,135842.0,315,0
324681,3,19.0,373626.0,2,4,521244.0,135842.0,316,0
325580,3,19.0,373626.0,2,0,261182.0,135842.0,319,0
325580,3,19.0,373626.0,2,4,368811.0,135842.0,319,0
326394,3,19.0,373626.0,2,0,261182.0,135842.0,320,0
326394,3,19.0,373626.0,2,4,315989.0,135842.0,320,0
327140,3,19.0,373626.0,2,0,121631.0,135842.0,321,0
327140,3,19.0,373626.0,2,4,487724.0,135842.0,321,0
327846,3,19.0,373626.0,2,4,414788.0,135842.0,322,0
327846,3,19.0,373626.0,2,0,222363.0,135842.0,322,0
328622,3,19.0,373626.0,2,4,357773.0,135842.0,323,0
328622,3,19.0,373626.0,2,0,261210.0,135842.0,323,0
329371,3,19.0,373626.0,2,0,261210.0,135842.0,327,0
329371,3,19.0,373626.0,2,4,308761.0,135842.0,327,0
330082,3,19.0,373626.0,2,4,351867.0,135842.0,328,0
333278,3,19.0,373626.0,2,4,419385.0,135842.0,312,0
333278,3,19.0,373626.0,2,0,74985.0,135842.0,312,0
334257,3,19.0,373626.0,2,0,219855.0,135842.0,330,0
345346,3,19.0,8580.0,2,4,450584.0,135842.0,334,0
346055,3,19.0,8580.0,2,4,599470.0,135842.0,351,0
348543,3,19.0,8580.0,2,0,146119.0,135842.0,357,0
325602,1,18.0,30531.0,2,0,33602.0,0.0,319,0
327155,1,18.0,30531.0,2,0,33602.0,0.0,321,0
327860,1,18.0,30531.0,2,0,33602.0,0.0,322,0
328638,1,18.0,30531.0,2,0,33602.0,0.0,323,0
330099,1,18.0,30531.0,2,0,33602.0,0.0,328,0
334273,1,18.0,30531.0,2,0,28510.0,0.0,330,0
334273,1,18.0,30531.0,2,0,33602.0,0.0,330,0
337188,1,18.0,156807.0,2,0,33602.0,0.0,326,0
337940,1,18.0,156807.0,2,0,33602.0,0.0,337,0
339315,1,18.0,156807.0,2,0,29529.0,0.0,342,0
341001,1,18.0,156807.0,2,0,32583.0,0.0,340,0
342508,1,18.0,156807.0,2,0,27594.0,0.0,347,0
345360,1,18.0,156807.0,2,0,33602.0,0.0,334,0
346731,1,18.0,156807.0,2,0,30547.0,0.0,354,0
347368,1,18.0,156807.0,2,0,30547.0,0.0,355,0
347948,1,18.0,156807.0,2,0,30547.0,0.0,356,0
350701,1,18.0,156807.0,2,0,30547.0,0.0,362,0
350701,1,18.0,156807.0,2,0,30547.0,0.0,362,0
351378,1,18.0,156807.0,2,0,30547.0,0.0,363,0
350465,3,3.0,163040.0,3,0,13708.0,0.0,362,0
341290,2,13.0,15742.0,3,4,8304.0,0.0,344,0
351032,3,18.0,37571.0,4,0,71104.0,0.0,363,0
305476,1,19.0,174558.0,4,0,72476.0,0.0,280,0
328938,3,19.0,183224.0,4,0,144953.0,0.0,327,0
330566,3,19.0,183224.0,4,0,144953.0,0.0,329,0
171371,3,19.0,944697.0,5,4,90800.0,302667.0,0,0
172219,3,19.0,944697.0,5,4,312756.0,302667.0,5,0
172905,3,19.0,944697.0,5,4,332934.0,302667.0,6,0
174234,3,19.0,944697.0,5,4,332934.0,302667.0,7,0
182698,3,19.0,944697.0,5,3,62551.0,302667.0,21,0
183786,3,19.0,944697.0,5,0,20.0,302667.0,25,0
230598,3,19.0,273156.0,5,4,10190.0,302667.0,133,0
269403,3,19.0,133590.0,5,3,1028.0,302667.0,217,0
313923,3,19.0,193416.0,5,0,110978.0,302667.0,293,0
315400,3,19.0,193416.0,5,0,201778.0,302667.0,295,0
318190,3,19.0,193416.0,5,0,211867.0,302667.0,299,0
318827,3,19.0,193416.0,5,0,100889.0,302667.0,300,0
318827,3,19.0,193416.0,5,0,141245.0,302667.0,300,0
319540,3,19.0,193416.0,5,0,211867.0,302667.0,301,0
322270,3,19.0,601072.0,5,0,201778.0,302667.0,313,0
322983,3,19.0,601072.0,5,0,151334.0,302667.0,314,0
323545,3,19.0,601072.0,5,0,211867.0,302667.0,315,0
324386,3,19.0,601072.0,5,0,151334.0,302667.0,316,0
325407,3,19.0,601072.0,5,0,171511.0,302667.0,319,0
325921,3,19.0,601072.0,5,0,181600.0,302667.0,320,0
325921,3,19.0,601072.0,5,0,60533.0,302667.0,320,0
326757,3,19.0,601072.0,5,0,191689.0,302667.0,321,0
327465,3,19.0,601072.0,5,0,201778.0,302667.0,322,0
328396,3,19.0,601072.0,5,0,221956.0,302667.0,323,0
329741,3,19.0,601072.0,5,0,211867.0,302667.0,328,0
333734,3,19.0,601072.0,5,0,201778.0,302667.0,330,0
334901,3,19.0,593490.0,5,0,171511.0,302667.0,335,0
335545,3,19.0,593490.0,5,0,201778.0,302667.0,336,0
336775,3,19.0,593490.0,5,0,221956.0,302667.0,326,0
339636,3,19.0,593490.0,5,0,181600.0,302667.0,343,0
340742,3,19.0,593490.0,5,0,181600.0,302667.0,340,0
237684,1,19.0,404415.0,2,0,988.0,0.0,148,0
237684,1,19.0,404415.0,2,0,247.0,0.0,148,0
317060,1,19.0,217440.0,2,0,1491.0,0.0,298,0
346421,1,19.0,292674.0,2,0,8278.0,0.0,354,0
346421,1,19.0,292674.0,2,0,720.0,0.0,354,0
350551,1,19.0,292674.0,2,0,10957.0,0.0,362,0
351081,1,19.0,292674.0,2,0,9052.0,0.0,363,0
351953,1,19.0,149313.0,2,0,12246.0,0.0,364,0
283441,3,12.0,753916.0,3,0,106067.0,0.0,244,0
294486,3,12.0,753916.0,3,0,205467.0,0.0,260,0
298015,3,12.0,753916.0,3,0,235460.0,0.0,267,0
299005,3,12.0,753916.0,3,0,183488.0,0.0,270,0
300016,3,12.0,753916.0,3,0,238513.0,0.0,271,0
300429,3,12.0,753916.0,3,0,239171.0,0.0,272,0
305344,3,12.0,57133.0,3,0,239171.0,0.0,272,0
301647,3,12.0,753916.0,3,0,240298.0,0.0,273,0
312328,3,12.0,57133.0,3,0,240298.0,0.0,273,0
304265,3,12.0,57133.0,3,0,217262.0,0.0,280,0
305509,3,12.0,57133.0,3,0,217262.0,0.0,280,0
317062,3,12.0,57133.0,3,0,103176.0,0.0,298,0
320497,3,9.0,57133.0,3,0,224401.0,0.0,296,0
325978,3,9.0,6070.0,3,0,53005.0,0.0,320,0
326799,3,9.0,6070.0,3,0,243657.0,0.0,321,0
329784,3,9.0,6070.0,3,0,246666.0,0.0,328,0
333791,3,9.0,6070.0,3,0,253874.0,0.0,330,0
339154,3,9.0,14.0,3,0,250556.0,0.0,342,0
340789,3,9.0,14.0,3,0,250976.0,0.0,340,0
343248,3,9.0,14.0,3,0,246997.0,0.0,348,0
345199,3,9.0,14.0,3,0,252674.0,0.0,334,0
193591,1,3.0,86084.0,4,0,66313.0,183317.0,47,1
231897,1,15.0,3615.0,3,1,250148.0,120796.0,137,0
232565,1,15.0,3615.0,3,1,140928.0,120796.0,138,0
233180,1,15.0,3615.0,3,1,251154.0,120796.0,139,0
234076,1,15.0,3615.0,3,1,221459.0,120796.0,140,0
281429,3,14.0,135213.0,4,0,6337.0,0.0,239,0
315025,3,14.0,101177.0,4,0,10211.0,0.0,294,0
344352,3,14.0,64316.0,4,0,5989.0,0.0,350,0
200304,3,19.0,517367.0,5,0,51722.0,103443.0,62,0
201262,3,19.0,517367.0,5,0,51722.0,103443.0,64,0
202996,3,19.0,517367.0,5,0,51722.0,103443.0,68,0
203426,3,19.0,517367.0,5,0,51722.0,103443.0,70,0
204165,3,19.0,517367.0,5,0,51722.0,103443.0,71,0
276230,3,19.0,423996.0,5,0,37136.0,103443.0,229,0
277009,3,19.0,423996.0,5,0,37136.0,103443.0,230,0
278368,3,19.0,423996.0,5,0,37208.0,103443.0,232,0
279122,3,19.0,423996.0,5,0,48308.0,103443.0,235,0
283560,3,19.0,988713.0,5,0,55756.0,103443.0,244,0
288354,3,19.0,988713.0,5,0,55756.0,103443.0,251,0
292166,3,19.0,988713.0,5,0,66871.0,103443.0,258,0
294669,3,19.0,988713.0,5,0,59418.0,103443.0,263,0
305640,3,19.0,840321.0,5,0,62097.0,103443.0,281,0
306880,3,19.0,840321.0,5,0,74738.0,103443.0,284,0
307906,3,19.0,840321.0,5,0,59769.0,103443.0,285,0
308438,3,19.0,840321.0,5,0,89582.0,103443.0,286,0
311645,3,19.0,840321.0,5,0,52435.0,103443.0,288,0
312911,3,19.0,840321.0,5,0,55859.0,103443.0,273,0
313470,3,19.0,840321.0,5,0,67393.0,103443.0,291,0
314411,3,19.0,840321.0,5,0,74272.0,103443.0,293,0
315933,3,19.0,840321.0,5,0,50439.0,103443.0,295,0
317795,3,19.0,840321.0,5,0,74665.0,103443.0,299,0
318996,3,19.0,840321.0,5,0,55952.0,103443.0,300,0
319988,3,19.0,840321.0,5,0,66979.0,103443.0,301,0
320579,3,19.0,840321.0,5,0,74696.0,103443.0,296,0
320887,3,19.0,840321.0,5,0,74344.0,103443.0,302,0
322771,3,19.0,761787.0,5,0,74334.0,103443.0,314,0
324632,3,19.0,761787.0,5,0,66483.0,103443.0,316,0
326341,3,19.0,761787.0,5,0,89033.0,103443.0,320,0
329327,3,19.0,761787.0,5,0,60162.0,103443.0,327,0
330039,3,19.0,761787.0,5,0,74179.0,103443.0,328,0
333202,3,19.0,761787.0,5,4,74417.0,103443.0,312,0
334189,3,19.0,761787.0,5,0,73713.0,103443.0,330,0
337877,3,19.0,1388063.0,5,0,64476.0,103443.0,337,0
338586,3,19.0,1388063.0,5,0,54804.0,103443.0,341,0
341656,3,19.0,1388063.0,5,0,54690.0,103443.0,344,0
343843,3,19.0,1388063.0,5,0,72120.0,103443.0,349,0
345065,3,19.0,1388063.0,5,0,73734.0,103443.0,334,0
346018,3,19.0,1388063.0,5,0,80168.0,103443.0,351,0
346666,3,19.0,1388063.0,5,0,72751.0,103443.0,354,0
347315,3,19.0,1388063.0,5,0,72389.0,103443.0,355,0
347901,3,19.0,1388063.0,5,0,72420.0,103443.0,356,0
349062,3,19.0,1388063.0,5,0,85320.0,103443.0,358,0
349998,3,19.0,1388063.0,5,0,35967.0,103443.0,361,0
350647,3,19.0,1388063.0,5,0,35936.0,103443.0,362,0
328209,3,9.0,6917662.0,5,4,253174.0,810156.0,323,0
337938,3,13.0,1621.0,3,0,91859.0,0.0,337,0
339314,3,13.0,1621.0,3,0,45310.0,0.0,342,0
340064,3,13.0,1621.0,3,0,91848.0,0.0,343,0
340999,3,13.0,1621.0,3,0,91903.0,0.0,340,0
341715,3,13.0,1621.0,3,0,91997.0,0.0,344,0
342506,3,13.0,1621.0,3,0,106399.0,0.0,347,0
343897,3,13.0,1621.0,3,0,105501.0,0.0,349,0
345358,3,13.0,1621.0,3,0,91962.0,0.0,334,0
350700,3,13.0,1621.0,3,0,107281.0,0.0,362,0
298979,1,19.0,0.0,5,0,37173.0,0.0,270,0
299956,1,19.0,0.0,5,0,37173.0,0.0,271,0
302912,1,19.0,169244.0,5,0,36863.0,0.0,277,0
303534,1,19.0,169244.0,5,0,37999.0,0.0,279,0
304249,1,19.0,169244.0,5,0,36140.0,0.0,280,0
305326,1,19.0,169244.0,5,0,37173.0,0.0,272,0
306081,1,19.0,169244.0,5,0,36244.0,0.0,281,0
306711,1,19.0,169244.0,5,0,36140.0,0.0,284,0
308194,1,19.0,169244.0,5,0,36967.0,0.0,286,0
308957,1,19.0,169244.0,5,0,37121.0,0.0,287,0
310186,1,19.0,169244.0,5,0,37173.0,0.0,278,0
311895,1,19.0,169244.0,5,0,37173.0,0.0,288,0
313339,1,19.0,169244.0,5,0,36264.0,0.0,291,0
328967,1,19.0,442636.0,5,0,37173.0,0.0,327,0
333763,1,19.0,442636.0,5,0,35860.0,0.0,330,0
334926,1,19.0,304915.0,5,0,37689.0,0.0,335,0
336794,1,19.0,304915.0,5,0,37173.0,0.0,326,0
338385,1,19.0,304915.0,5,0,36554.0,0.0,341,0
339656,1,19.0,304915.0,5,0,37173.0,0.0,343,0
340769,1,19.0,304915.0,5,0,37173.0,0.0,340,0
342314,1,19.0,304915.0,5,0,36140.0,0.0,347,0
343401,1,19.0,304915.0,5,0,34075.0,0.0,349,0
345173,1,19.0,304915.0,5,0,37689.0,0.0,334,0
346895,1,19.0,304915.0,5,0,36140.0,0.0,355,0
349277,1,19.0,304915.0,5,0,36140.0,0.0,358,0
350543,1,19.0,304915.0,5,0,33249.0,0.0,362,0
328989,3,5.0,0.0,2,0,148153.0,0.0,327,0
329790,3,5.0,0.0,2,0,177278.0,0.0,328,0
234540,2,9.0,201922.0,4,4,20501.0,0.0,141,0
246507,2,9.0,159825.0,4,4,16256.0,0.0,166,0
