,alert_key,sar_flag,cust_id,risk_rank,occupation_code,total_asset,AGE,lupay,byymm,cycam,usgam,clamt,csamt,inamt,cucsm,cucah
443,194854,1,5b0e737b0e42093f926800db8329abc413aae8134a2c52d5124e6b3ae3b3445e,1,1.0,168.0,3,29284.0,183,120751.0,50383.0,0.0,0.0,4656.0,4541.0,0.0
444,194854,1,5b0e737b0e42093f926800db8329abc413aae8134a2c52d5124e6b3ae3b3445e,1,1.0,168.0,3,0.0,214,120751.0,48339.0,0.0,0.0,4656.0,14746.0,0.0
445,194854,1,5b0e737b0e42093f926800db8329abc413aae8134a2c52d5124e6b3ae3b3445e,1,1.0,168.0,3,3663.0,244,120751.0,59117.0,0.0,0.0,4656.0,21869.0,0.0
446,194854,1,5b0e737b0e42093f926800db8329abc413aae8134a2c52d5124e6b3ae3b3445e,1,1.0,168.0,3,21869.0,275,120751.0,61568.0,0.0,0.0,4656.0,28256.0,0.0
447,194854,1,5b0e737b0e42093f926800db8329abc413aae8134a2c52d5124e6b3ae3b3445e,1,1.0,168.0,3,28273.0,306,120751.0,37545.0,0.0,0.0,4656.0,7589.0,0.0
448,194854,1,5b0e737b0e42093f926800db8329abc413aae8134a2c52d5124e6b3ae3b3445e,1,1.0,168.0,3,7589.0,334,120751.0,33221.0,0.0,0.0,4656.0,9921.0,0.0
449,194854,1,5b0e737b0e42093f926800db8329abc413aae8134a2c52d5124e6b3ae3b3445e,1,1.0,168.0,3,9941.0,365,120751.0,27777.0,0.0,0.0,4656.0,9153.0,0.0
450,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,0.0,0,71026.0,7662.0,0.0,0.0,0.0,5696.0,0.0
451,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,5696.0,30,71026.0,14475.0,0.0,0.0,0.0,11802.0,0.0
452,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,11802.0,61,71026.0,6221.0,0.0,0.0,0.0,6221.0,0.0
453,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,6221.0,91,71026.0,212.0,0.0,0.0,0.0,212.0,0.0
454,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,212.0,122,71026.0,0.0,0.0,0.0,0.0,0.0,0.0
455,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,0.0,153,71026.0,0.0,0.0,0.0,0.0,0.0,0.0
456,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,0.0,183,71026.0,0.0,0.0,0.0,0.0,0.0,0.0
457,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,0.0,214,71026.0,0.0,0.0,0.0,0.0,0.0,0.0
458,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,0.0,244,71026.0,0.0,0.0,0.0,0.0,0.0,0.0
459,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,0.0,275,71026.0,0.0,0.0,0.0,0.0,0.0,0.0
460,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,0.0,306,71026.0,0.0,0.0,0.0,0.0,0.0,0.0
461,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,0.0,334,71026.0,0.0,0.0,0.0,0.0,0.0,0.0
462,195471,1,afb3f11b303b5eb0d1dde6f5ecd1615882504f6c40bcfdf574e140c1414e9e26,1,19.0,815429.0,4,0.0,365,71026.0,1972.0,0.0,0.0,0.0,1972.0,0.0
463,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,157468.0,0,314936.0,138737.0,0.0,0.0,0.0,263515.0,0.0
464,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,3660604.0,30,314936.0,108253.0,0.0,0.0,2257.0,3549609.0,0.0
465,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,154319.0,61,314936.0,66843.0,0.0,0.0,2257.0,128380.0,0.0
466,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,97630.0,91,314936.0,164633.0,0.0,0.0,2257.0,157999.0,0.0
467,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,272944.0,122,314936.0,71944.0,0.0,0.0,2257.0,219522.0,0.0
468,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,2571976.0,153,314936.0,111508.0,0.0,0.0,2257.0,2571334.0,0.0
469,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,413616.0,183,314936.0,63027.0,0.0,0.0,2257.0,327213.0,0.0
470,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,2362019.0,214,314936.0,-9662.0,0.0,0.0,2257.0,2395633.0,0.0
471,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,388421.0,244,314936.0,2336.0,0.0,0.0,2257.0,255547.0,0.0
472,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,112327.0,275,314936.0,-13256.0,0.0,0.0,2257.0,152594.0,0.0
473,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,321235.0,306,314936.0,58544.0,0.0,0.0,2257.0,380157.0,0.0
474,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,122825.0,334,314936.0,7927.0,0.0,0.0,2257.0,119327.0,0.0
475,195765,1,3a96eb23b4e0b0a029cdf25e6530bac43f9a22c546815472616fafe2e85098f9,1,17.0,306818.0,3,208907.0,365,314936.0,-8763.0,0.0,0.0,2257.0,181056.0,0.0
476,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,88966.0,0,157425.0,18791.0,0.0,0.0,0.0,42783.0,0.0
477,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,42929.0,30,157425.0,86829.0,0.0,0.0,0.0,71315.0,0.0
478,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,71603.0,61,157425.0,84821.0,0.0,0.0,0.0,82048.0,0.0
479,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,82564.0,91,157425.0,65799.0,0.0,0.0,0.0,59274.0,0.0
480,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,59361.0,122,157425.0,122229.0,0.0,0.0,0.0,91834.0,0.0
481,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,91882.0,153,157425.0,54360.0,0.0,0.0,0.0,41067.0,0.0
482,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,156532.0,183,157425.0,145544.0,0.0,0.0,0.0,235080.0,0.0
483,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,114398.0,214,157425.0,36408.0,0.0,0.0,0.0,32592.0,0.0
484,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,74058.0,244,157425.0,137329.0,0.0,0.0,0.0,66478.0,0.0
485,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,45498.0,275,157425.0,3011.0,0.0,0.0,0.0,57681.0,0.0
486,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,41980.0,306,157425.0,46816.0,0.0,0.0,0.0,50033.0,0.0
487,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,44775.0,334,157425.0,83712.0,0.0,0.0,0.0,78165.0,0.0
488,195904,1,535546b9ac4fe3cccf2a83bfcb83df08f4199bbe529aad71a1d40a234db968f2,1,17.0,1508593.0,3,78176.0,365,157425.0,70466.0,0.0,0.0,0.0,47620.0,0.0
489,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,0,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
490,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,30,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
491,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,61,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
492,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,91,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
493,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,122,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
494,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,153,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
495,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,183,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
496,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,214,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
497,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,244,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
498,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,275,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
499,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,306,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
500,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,334,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
501,195737,1,4c8919b047d62d01fe208dfab1618a1886d9bb357e9ec073e34ac74d2ac9eacf,1,15.0,100.0,3,0.0,365,170636.0,-3.0,0.0,0.0,0.0,0.0,0.0
502,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,0,201846.0,2470.0,0.0,0.0,0.0,2806.0,0.0
503,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,2470.0,30,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
504,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,61,201846.0,1786.0,0.0,0.0,0.0,1786.0,0.0
505,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,1786.0,91,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
506,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,122,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
507,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,153,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
508,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,183,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
509,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,214,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
510,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,244,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
511,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,275,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
512,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,306,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
513,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,334,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
514,195880,1,0876541f3f3f0a01ae8dbc8578a311087c80d1c3d7a8a328b3fe02dc661ffa8d,1,17.0,7569.0,5,0.0,365,201846.0,0.0,0.0,0.0,0.0,0.0,0.0
515,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,137704.0,0,423543.0,307828.0,0.0,0.0,52968.0,157169.0,0.0
516,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,157212.0,30,423543.0,194321.0,0.0,0.0,37400.0,73626.0,0.0
517,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,73668.0,61,423543.0,213472.0,0.0,0.0,23833.0,110700.0,0.0
518,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,110712.0,91,423543.0,181994.0,0.0,0.0,14756.0,67369.0,0.0
519,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,67374.0,122,423543.0,183921.0,0.0,0.0,7997.0,85689.0,0.0
520,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,85710.0,153,423543.0,259433.0,0.0,0.0,11468.0,74074.0,0.0
521,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,68535.0,183,423543.0,246806.0,0.0,0.0,14523.0,71361.0,0.0
522,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,61840.0,214,423543.0,258783.0,0.0,0.0,13833.0,82612.0,0.0
523,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,81622.0,244,423543.0,328631.0,0.0,0.0,20422.0,126545.0,0.0
524,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,126580.0,275,423543.0,354554.0,0.0,0.0,21797.0,140986.0,0.0
525,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,271200.0,306,423543.0,366063.0,0.0,0.0,59472.0,190356.0,0.0
526,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,161893.0,334,423543.0,389993.0,0.0,0.0,58263.0,183373.0,0.0
527,196191,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,1527007.0,2,434636.0,365,504218.0,407583.0,0.0,0.0,67988.0,384328.0,0.0
528,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,137704.0,0,423543.0,307828.0,0.0,0.0,52968.0,157169.0,0.0
529,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,157212.0,30,423543.0,194321.0,0.0,0.0,37400.0,73626.0,0.0
530,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,73668.0,61,423543.0,213472.0,0.0,0.0,23833.0,110700.0,0.0
531,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,110712.0,91,423543.0,181994.0,0.0,0.0,14756.0,67369.0,0.0
532,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,67374.0,122,423543.0,183921.0,0.0,0.0,7997.0,85689.0,0.0
533,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,85710.0,153,423543.0,259433.0,0.0,0.0,11468.0,74074.0,0.0
534,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,68535.0,183,423543.0,246806.0,0.0,0.0,14523.0,71361.0,0.0
535,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,61840.0,214,423543.0,258783.0,0.0,0.0,13833.0,82612.0,0.0
536,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,81622.0,244,423543.0,328631.0,0.0,0.0,20422.0,126545.0,0.0
537,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,126580.0,275,423543.0,354554.0,0.0,0.0,21797.0,140986.0,0.0
538,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,271200.0,306,423543.0,366063.0,0.0,0.0,59472.0,190356.0,0.0
539,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,161893.0,334,423543.0,389993.0,0.0,0.0,58263.0,183373.0,0.0
540,245981,1,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3,1.0,57882.0,2,434636.0,365,504218.0,407583.0,0.0,0.0,67988.0,384328.0,0.0
541,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,45351.0,0,120118.0,20916.0,0.0,0.0,996.0,996.0,0.0
542,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,996.0,30,120118.0,27974.0,0.0,0.0,996.0,7873.0,0.0
543,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,7873.0,61,120118.0,47568.0,0.0,0.0,996.0,29640.0,0.0
544,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,29640.0,91,120118.0,48228.0,0.0,0.0,996.0,31297.0,0.0
545,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,31297.0,122,120118.0,38477.0,0.0,0.0,996.0,22541.0,0.0
546,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,22541.0,153,120118.0,43339.0,0.0,0.0,996.0,28399.0,0.0
547,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,28399.0,183,120118.0,41927.0,0.0,0.0,996.0,27984.0,0.0
548,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,27984.0,214,120118.0,32132.0,0.0,0.0,996.0,19184.0,0.0
549,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,19184.0,244,120118.0,59959.0,0.0,0.0,996.0,36284.0,0.0
550,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,36284.0,275,120118.0,51697.0,0.0,0.0,996.0,40741.0,0.0
551,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,5121.0,306,120118.0,57711.0,0.0,0.0,996.0,11069.0,0.0
552,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,47751.0,334,120118.0,31420.0,0.0,0.0,996.0,21595.0,0.0
553,196533,1,2aa420faa8fe44154887f351e561d8648f0268875129daa6c2c2d17ad589a433,1,11.0,145123.0,3,21595.0,365,120118.0,42451.0,0.0,0.0,996.0,19656.0,0.0
554,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,54940.0,0,306583.0,46063.0,0.0,0.0,3743.0,4458.0,0.0
555,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,4486.0,30,306583.0,258414.0,0.0,0.0,3739.0,217837.0,0.0
556,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,221057.0,61,306583.0,37736.0,0.0,0.0,3990.0,3256.0,0.0
557,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,3265.0,91,306583.0,32213.0,0.0,0.0,3990.0,2039.0,0.0
558,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,2048.0,122,306583.0,33160.0,0.0,0.0,4491.0,5982.0,0.0
559,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,5988.0,153,306583.0,31632.0,0.0,0.0,4238.0,8693.0,0.0
560,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,8698.0,183,306583.0,23746.0,0.0,0.0,4238.0,4772.0,0.0
561,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,4778.0,214,306583.0,70080.0,0.0,0.0,4696.0,24819.0,0.0
562,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,25076.0,244,306583.0,48949.0,0.0,0.0,4686.0,10035.0,0.0
563,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,10053.0,275,306583.0,62369.0,0.0,0.0,4686.0,29059.0,0.0
564,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,29340.0,306,306583.0,38887.0,0.0,0.0,4686.0,8966.0,0.0
565,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,8988.0,334,306583.0,34732.0,0.0,0.0,4686.0,11048.0,0.0
566,196768,1,2c9dbb0a9ef5919c8057c2e10904aac10d93ce27179d7f0efdd19300f29e1d41,1,19.0,10840.0,2,11074.0,365,306583.0,25517.0,0.0,0.0,946.0,2779.0,0.0
567,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,0.0,0,50627.0,0.0,0.0,0.0,0.0,0.0,0.0
568,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,0.0,30,222760.0,1384.0,0.0,0.0,0.0,234.0,0.0
569,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,234.0,61,222760.0,27484.0,0.0,0.0,0.0,25987.0,0.0
570,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,26168.0,91,222760.0,28654.0,0.0,0.0,0.0,28402.0,0.0
571,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,28654.0,122,405018.0,39486.0,0.0,0.0,0.0,38732.0,0.0
572,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,39140.0,153,405018.0,25178.0,0.0,0.0,0.0,24856.0,0.0
573,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,25092.0,183,405018.0,59940.0,0.0,0.0,0.0,53795.0,0.0
574,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,54212.0,214,405018.0,73568.0,0.0,0.0,0.0,61768.0,0.0
575,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,61906.0,244,405018.0,37547.0,0.0,0.0,0.0,36543.0,0.0
576,197032,1,f96a0fcb7c35aa7fa7983f87e5e888b49a814a44554c36e6b9e754e92c665cf4,1,15.0,2391.0,4,36769.0,275,405018.0,69909.0,0.0,0.0,0.0,65685.0,0.0
