risk_rank,occupation_code,total_asset,AGE,cycam,trans_no,trade_amount_usd,date
1,17.0,368297.0,3,300194.0,0,61040.0,36
1,17.0,992891.0,3,300194.0,0,70045.0,99
1,17.0,992891.0,3,300194.0,0,50032.0,102
1,17.0,992891.0,3,300194.0,0,60039.0,103
1,17.0,992891.0,3,300194.0,0,70045.0,104
1,17.0,992891.0,3,300194.0,0,70045.0,105
1,17.0,992891.0,3,300194.0,0,70045.0,106
1,17.0,992891.0,3,300194.0,0,70045.0,109
1,17.0,992891.0,3,300194.0,0,50032.0,110
1,17.0,992891.0,3,300194.0,0,50032.0,111
1,17.0,992891.0,3,300194.0,0,50032.0,112
1,17.0,992891.0,3,300194.0,0,70045.0,113
1,17.0,657600.0,3,300194.0,0,70045.0,123
1,17.0,657600.0,3,300194.0,0,70045.0,124
1,17.0,657600.0,3,300194.0,0,70045.0,125
1,17.0,657600.0,3,300194.0,0,70045.0,126
1,17.0,657600.0,3,300194.0,0,70045.0,127
1,17.0,657600.0,3,300194.0,0,70045.0,130
1,17.0,657600.0,3,300194.0,0,50032.0,131
1,17.0,657600.0,3,300194.0,0,50032.0,132
1,17.0,657600.0,3,300194.0,0,60039.0,133
1,17.0,657600.0,3,300194.0,0,60039.0,134
1,17.0,657600.0,3,300194.0,0,60039.0,137
1,17.0,657600.0,3,300194.0,0,60039.0,138
1,17.0,657600.0,3,300194.0,0,60039.0,139
1,17.0,657600.0,3,300194.0,0,50032.0,140
1,17.0,657600.0,3,300194.0,0,50032.0,145
1,17.0,786852.0,3,300194.0,0,70045.0,152
1,17.0,786852.0,3,300194.0,0,55036.0,153
1,17.0,786852.0,3,300194.0,0,55036.0,154
1,17.0,786852.0,3,300194.0,0,70045.0,155
1,17.0,786852.0,3,300194.0,0,60039.0,158
1,17.0,786852.0,3,300194.0,0,70045.0,160
1,17.0,786852.0,3,300194.0,0,70045.0,161
1,17.0,786852.0,3,300194.0,0,70045.0,162
1,17.0,786852.0,3,300194.0,0,50032.0,163
1,17.0,786852.0,3,300194.0,0,60039.0,166
1,17.0,786852.0,3,300194.0,0,60039.0,167
1,17.0,786852.0,3,300194.0,0,50032.0,168
1,17.0,786852.0,3,300194.0,0,70045.0,169
1,17.0,786852.0,3,300194.0,0,70045.0,174
1,17.0,786852.0,3,300194.0,0,60039.0,175
1,17.0,786852.0,3,300194.0,0,69045.0,176
1,17.0,609456.0,3,300194.0,0,60039.0,218
1,17.0,609456.0,3,300194.0,0,60039.0,222
1,17.0,609456.0,3,300194.0,0,60039.0,223
1,17.0,609456.0,3,300194.0,0,70045.0,224
1,17.0,609456.0,3,300194.0,0,40026.0,225
1,17.0,609456.0,3,300194.0,0,70045.0,229
1,17.0,609456.0,3,300194.0,0,70045.0,230
1,17.0,609456.0,3,300194.0,0,34022.0,231
1,17.0,609456.0,3,300194.0,0,70045.0,239
1,17.0,609456.0,3,300194.0,0,50032.0,242
1,17.0,732084.0,3,300194.0,0,50032.0,244
1,17.0,732084.0,3,300194.0,0,70045.0,245
1,17.0,732084.0,3,300194.0,0,60039.0,246
1,17.0,732084.0,3,300194.0,0,80052.0,250
1,17.0,732084.0,3,300194.0,0,70045.0,251
1,17.0,732084.0,3,300194.0,0,70045.0,252
1,17.0,732084.0,3,300194.0,0,80052.0,253
1,17.0,732084.0,3,300194.0,0,70045.0,257
1,17.0,732084.0,3,300194.0,0,60039.0,258
1,17.0,732084.0,3,300194.0,0,60039.0,259
1,17.0,732084.0,3,300194.0,0,50032.0,260
1,17.0,732084.0,3,300194.0,0,50032.0,267
1,17.0,732084.0,3,300194.0,0,50032.0,270
1,17.0,1146824.0,3,300194.0,0,50032.0,277
1,17.0,1146824.0,3,300194.0,0,60039.0,280
1,17.0,1146824.0,3,300194.0,0,100065.0,281
1,17.0,1146824.0,3,300194.0,0,40026.0,284
1,17.0,1146824.0,3,300194.0,0,100065.0,285
1,17.0,1146824.0,3,300194.0,0,60039.0,286
1,17.0,1146824.0,3,300194.0,0,60039.0,287
1,17.0,1146824.0,3,300194.0,0,60039.0,278
1,17.0,1146824.0,3,300194.0,0,100065.0,288
1,17.0,1146824.0,3,300194.0,0,35023.0,273
1,17.0,1146824.0,3,300194.0,0,50032.0,293
1,17.0,1146824.0,3,300194.0,0,50032.0,294
1,17.0,1146824.0,3,300194.0,0,50032.0,295
1,17.0,1146824.0,3,300194.0,0,100065.0,292
1,17.0,1146824.0,3,300194.0,0,30019.0,298
1,17.0,1146824.0,3,300194.0,0,70045.0,298
1,17.0,1146824.0,3,300194.0,0,70045.0,299
1,17.0,147868.0,3,166570.0,0,14993.0,153
1,17.0,147868.0,3,166570.0,0,15026.0,155
1,17.0,147868.0,3,166570.0,0,15069.0,158
1,17.0,147868.0,3,166570.0,0,14988.0,160
1,17.0,147868.0,3,166570.0,0,14999.0,161
1,17.0,147868.0,3,166570.0,0,15004.0,165
1,17.0,147868.0,3,166570.0,0,15010.0,166
1,17.0,147868.0,3,166570.0,0,15032.0,167
1,17.0,147868.0,3,166570.0,0,14971.0,174
1,17.0,147868.0,3,166570.0,0,14978.0,175
1,17.0,147868.0,3,166570.0,0,15004.0,179
1,17.0,527562.0,3,166570.0,0,14971.0,235
1,17.0,527562.0,3,166570.0,0,14956.0,236
1,17.0,527562.0,3,166570.0,0,14961.0,237
1,17.0,527562.0,3,166570.0,0,14951.0,242
1,17.0,279980.0,3,166570.0,0,16852.0,244
1,17.0,279980.0,3,166570.0,0,16858.0,245
1,17.0,279980.0,3,166570.0,0,16882.0,246
1,17.0,279980.0,3,166570.0,0,16845.0,250
1,17.0,279980.0,3,166570.0,0,16863.0,251
1,17.0,279980.0,3,166570.0,0,16888.0,252
1,17.0,279980.0,3,166570.0,0,16869.0,253
1,17.0,279980.0,3,166570.0,0,16821.0,257
1,17.0,279980.0,3,166570.0,0,16827.0,258
1,17.0,279980.0,3,166570.0,0,16821.0,259
1,17.0,279980.0,3,166570.0,0,16803.0,263
1,17.0,279980.0,3,166570.0,0,16821.0,265
1,17.0,279980.0,3,166570.0,0,16888.0,270
1,17.0,279980.0,3,166570.0,0,16906.0,271
1,17.0,110278.0,3,166570.0,0,16937.0,277
1,17.0,110278.0,3,166570.0,0,16943.0,279
1,17.0,110278.0,3,166570.0,0,16918.0,280
1,17.0,110278.0,3,166570.0,0,16912.0,272
1,17.0,110278.0,3,166570.0,0,16900.0,281
1,17.0,110278.0,3,166570.0,0,16906.0,284
1,17.0,110278.0,3,166570.0,0,16900.0,285
1,17.0,110278.0,3,166570.0,0,16912.0,286
1,17.0,110278.0,3,166570.0,0,16925.0,287
1,17.0,110278.0,3,166570.0,0,16961.0,278
1,17.0,110278.0,3,166570.0,0,16943.0,288
1,17.0,110278.0,3,166570.0,0,16906.0,273
1,17.0,110278.0,3,166570.0,0,16925.0,293
1,17.0,110278.0,3,166570.0,0,16925.0,294
1,17.0,110278.0,3,166570.0,0,16986.0,292
1,17.0,110278.0,3,166570.0,0,16906.0,298
1,17.0,110278.0,3,166570.0,0,16882.0,299
1,17.0,110278.0,3,166570.0,0,16869.0,300
1,17.0,110278.0,3,166570.0,0,16827.0,301
1,17.0,147041.0,3,166570.0,0,16809.0,313
1,17.0,147041.0,3,166570.0,0,16821.0,312
1,17.0,375856.0,3,166570.0,0,16454.0,350
3,17.0,1186549.0,3,342995.0,0,17280.0,6
3,17.0,1186549.0,3,342995.0,0,882.0,8
3,17.0,1186549.0,3,342995.0,0,11320.0,13
3,17.0,1186549.0,3,342995.0,0,16734.0,18
3,17.0,1186549.0,3,342995.0,0,12623.0,25
3,17.0,1093880.0,3,342995.0,0,12326.0,33
3,17.0,1093880.0,3,342995.0,0,7049.0,34
3,17.0,1093880.0,3,342995.0,0,9996.0,40
3,17.0,1093880.0,3,342995.0,0,5876.0,46
3,17.0,1093880.0,3,342995.0,0,10209.0,48
3,17.0,1093880.0,3,342995.0,0,2377.0,53
3,17.0,1093880.0,3,342995.0,0,1554.0,54
3,17.0,868620.0,3,342995.0,0,12002.0,61
3,17.0,868620.0,3,342995.0,0,3681.0,69
3,17.0,868620.0,3,342995.0,0,11583.0,75
3,17.0,868620.0,3,342995.0,0,1104.0,82
3,17.0,868620.0,3,342995.0,0,5115.0,84
3,17.0,1044875.0,3,342995.0,0,8353.0,95
3,17.0,1044875.0,3,342995.0,0,10344.0,103
3,17.0,1044875.0,3,342995.0,0,10387.0,110
3,17.0,867340.0,3,342995.0,0,7681.0,120
3,17.0,867340.0,3,342995.0,0,12479.0,127
3,17.0,867340.0,3,342995.0,0,6857.0,132
3,17.0,867340.0,3,342995.0,0,9752.0,144
3,17.0,867340.0,3,342995.0,0,7893.0,151
3,17.0,999672.0,3,342995.0,0,2932.0,158
3,17.0,999672.0,3,342995.0,0,11371.0,158
3,17.0,999672.0,3,342995.0,0,5221.0,161
3,17.0,999672.0,3,342995.0,4,5195.0,165
3,17.0,999672.0,3,342995.0,0,6987.0,167
3,17.0,999672.0,3,342995.0,0,6906.0,176
3,17.0,999672.0,3,342995.0,0,11587.0,176
3,17.0,983328.0,3,342995.0,0,12715.0,186
3,17.0,983328.0,3,342995.0,0,11953.0,197
3,17.0,983328.0,3,342995.0,0,8372.0,202
3,17.0,983328.0,3,342995.0,0,9050.0,204
3,12.0,967247.0,3,342995.0,0,958.0,222
3,12.0,967247.0,3,342995.0,0,7702.0,222
3,12.0,967247.0,3,342995.0,0,7628.0,229
3,12.0,967247.0,3,342995.0,0,8972.0,239
3,12.0,967247.0,3,342995.0,0,6661.0,242
3,12.0,966545.0,3,342995.0,0,12002.0,251
3,12.0,966545.0,3,342995.0,0,3677.0,252
3,12.0,966545.0,3,342995.0,0,12660.0,258
3,12.0,966545.0,3,342995.0,0,13303.0,271
3,12.0,1113196.0,3,342995.0,0,10681.0,279
3,12.0,1113196.0,3,342995.0,0,6925.0,280
3,12.0,1113196.0,3,342995.0,0,7101.0,272
3,12.0,1113196.0,3,342995.0,0,6951.0,281
3,12.0,1113196.0,3,342995.0,0,11429.0,285
3,12.0,1113196.0,3,342995.0,0,12354.0,291
3,12.0,1113196.0,3,342995.0,0,12410.0,295
3,12.0,1113196.0,3,342995.0,0,10437.0,300
3,12.0,2017439.0,3,342995.0,0,12319.0,313
3,12.0,2017439.0,3,342995.0,0,2777.0,313
3,12.0,2017439.0,3,342995.0,0,12281.0,319
3,12.0,2017439.0,3,342995.0,4,9857.0,321
3,12.0,2017439.0,3,342995.0,0,3233.0,321
3,12.0,2017439.0,3,342995.0,0,13690.0,328
3,12.0,3041833.0,3,342995.0,0,13473.0,336
3,12.0,3041833.0,3,342995.0,0,12342.0,343
3,12.0,3041833.0,3,342995.0,0,9927.0,351
3,12.0,3041833.0,3,342995.0,0,5883.0,356
3,12.0,3041833.0,3,342995.0,0,9948.0,358
2,11.0,1105781.0,4,30291.0,4,3029.0,252
1,19.0,11457.0,2,0.0,0,28973.0,330
1,19.0,26163.0,2,0.0,0,18127.0,335
1,19.0,26163.0,2,0.0,0,18069.0,337
1,19.0,26163.0,2,0.0,0,17904.0,342
1,19.0,26163.0,2,0.0,0,18477.0,343
1,19.0,26163.0,2,0.0,0,18470.0,344
1,19.0,26163.0,2,0.0,0,18418.0,347
1,19.0,26163.0,2,0.0,0,18085.0,349
1,19.0,26163.0,2,0.0,0,18578.0,351
1,19.0,26163.0,2,0.0,0,17804.0,355
1,19.0,26163.0,2,0.0,0,17655.0,362
1,17.0,14807.0,2,135842.0,0,259144.0,39
1,17.0,14807.0,2,135842.0,4,78997.0,39
1,17.0,14807.0,2,135842.0,4,333335.0,40
1,17.0,14807.0,2,135842.0,4,293000.0,41
1,17.0,14807.0,2,135842.0,0,189134.0,42
1,17.0,14807.0,2,135842.0,0,252248.0,43
1,17.0,14807.0,2,135842.0,0,215988.0,46
1,17.0,14807.0,2,135842.0,0,218914.0,47
1,17.0,14807.0,2,135842.0,0,181276.0,48
1,17.0,14807.0,2,135842.0,0,48485.0,49
1,17.0,14807.0,2,135842.0,0,93208.0,49
1,17.0,14807.0,2,135842.0,0,153188.0,50
3,17.0,14807.0,2,135842.0,0,94044.0,57
3,17.0,215061.0,2,135842.0,0,260607.0,60
3,17.0,215061.0,2,135842.0,0,75549.0,61
3,17.0,215061.0,2,135842.0,0,230409.0,62
3,17.0,215061.0,2,135842.0,0,117137.0,63
3,17.0,6698.0,2,135842.0,0,209510.0,123
3,17.0,6698.0,2,135842.0,0,224661.0,124
3,17.0,6698.0,2,135842.0,0,208987.0,125
3,17.0,6698.0,2,135842.0,0,195403.0,126
3,17.0,6698.0,2,135842.0,0,201673.0,120
3,17.0,6698.0,2,135842.0,0,194985.0,127
3,17.0,6698.0,2,135842.0,0,203136.0,130
3,17.0,6698.0,2,135842.0,0,258517.0,132
3,17.0,6698.0,2,135842.0,0,256010.0,133
3,17.0,6698.0,2,135842.0,4,338351.0,137
3,17.0,6698.0,2,135842.0,0,146291.0,138
3,17.0,6698.0,2,135842.0,4,365623.0,139
3,17.0,6698.0,2,135842.0,4,342321.0,140
3,17.0,6698.0,2,135842.0,0,188089.0,144
3,17.0,6698.0,2,135842.0,0,85998.0,146
3,17.0,6698.0,2,135842.0,0,112122.0,147
3,17.0,6698.0,2,135842.0,0,112226.0,148
3,17.0,6698.0,2,135842.0,4,341381.0,151
3,17.0,1846595.0,2,135842.0,4,373460.0,152
3,17.0,1846595.0,2,135842.0,4,364056.0,153
3,17.0,1846595.0,2,135842.0,0,135842.0,158
3,17.0,1846595.0,2,135842.0,0,230722.0,159
3,17.0,1846595.0,2,135842.0,4,362071.0,160
3,17.0,1846595.0,2,135842.0,0,105434.0,161
3,17.0,1846595.0,2,135842.0,4,301569.0,163
3,17.0,1846595.0,2,135842.0,0,260712.0,166
3,17.0,1846595.0,2,135842.0,4,521424.0,167
3,17.0,1846595.0,2,135842.0,4,305958.0,168
3,17.0,1846595.0,2,135842.0,0,104494.0,169
3,17.0,1846595.0,2,135842.0,4,282969.0,174
3,17.0,1846595.0,2,135842.0,0,261130.0,175
3,17.0,1846595.0,2,135842.0,0,168026.0,179
3,17.0,575840.0,2,135842.0,0,188089.0,211
3,19.0,348726.0,2,135842.0,0,208987.0,221
3,19.0,348726.0,2,135842.0,0,60606.0,222
3,19.0,348726.0,2,135842.0,0,185999.0,223
3,19.0,348726.0,2,135842.0,0,208987.0,224
3,19.0,348726.0,2,135842.0,0,220482.0,229
3,19.0,348726.0,2,135842.0,0,187044.0,230
3,19.0,348726.0,2,135842.0,0,221527.0,231
3,19.0,348726.0,2,135842.0,0,224452.0,232
3,19.0,348726.0,2,135842.0,0,236156.0,235
3,19.0,348726.0,2,135842.0,0,221527.0,236
3,19.0,348726.0,2,135842.0,4,326647.0,238
3,19.0,348726.0,2,135842.0,4,313481.0,242
3,19.0,796389.0,2,135842.0,4,314526.0,244
3,19.0,796389.0,2,135842.0,4,467609.0,245
3,19.0,796389.0,2,135842.0,4,303241.0,246
3,19.0,796389.0,2,135842.0,4,521424.0,250
3,19.0,796389.0,2,135842.0,4,521424.0,251
3,19.0,796389.0,2,135842.0,4,261234.0,252
3,19.0,796389.0,2,135842.0,0,260712.0,252
3,19.0,796389.0,2,135842.0,4,511497.0,253
3,19.0,796389.0,2,135842.0,4,521424.0,257
3,19.0,796389.0,2,135842.0,4,270639.0,258
3,19.0,796389.0,2,135842.0,0,250785.0,258
3,19.0,796389.0,2,135842.0,0,250785.0,259
3,19.0,796389.0,2,135842.0,4,270639.0,259
3,19.0,796389.0,2,135842.0,4,257577.0,263
3,19.0,796389.0,2,135842.0,0,208987.0,263
3,19.0,796389.0,2,135842.0,0,214003.0,265
3,19.0,796389.0,2,135842.0,0,261025.0,266
3,19.0,796389.0,2,135842.0,4,397912.0,267
3,19.0,796389.0,2,135842.0,4,444934.0,270
3,19.0,796389.0,2,135842.0,0,75444.0,271
3,19.0,796389.0,2,135842.0,0,261025.0,272
3,19.0,796389.0,2,135842.0,4,104494.0,272
3,19.0,857132.0,2,135842.0,0,261025.0,272
3,19.0,857132.0,2,135842.0,4,104494.0,272
3,19.0,857132.0,2,135842.0,0,250785.0,277
3,19.0,857132.0,2,135842.0,4,157576.0,277
3,19.0,857132.0,2,135842.0,0,261025.0,280
3,19.0,857132.0,2,135842.0,4,261025.0,280
3,19.0,857132.0,2,135842.0,0,261025.0,280
3,19.0,857132.0,2,135842.0,4,261025.0,280
3,19.0,857132.0,2,135842.0,0,250785.0,281
3,19.0,857132.0,2,135842.0,4,261025.0,281
3,19.0,857132.0,2,135842.0,4,392687.0,284
3,19.0,857132.0,2,135842.0,0,195508.0,284
3,19.0,857132.0,2,135842.0,0,261025.0,285
3,19.0,857132.0,2,135842.0,4,261025.0,285
3,19.0,857132.0,2,135842.0,4,276804.0,286
3,19.0,857132.0,2,135842.0,0,260921.0,286
3,19.0,857132.0,2,135842.0,4,597286.0,287
3,19.0,857132.0,2,135842.0,0,250785.0,278
3,19.0,857132.0,2,135842.0,4,123303.0,278
3,19.0,857132.0,2,135842.0,0,261130.0,288
3,19.0,857132.0,2,135842.0,4,542636.0,288
3,19.0,857132.0,2,135842.0,4,261130.0,293
3,19.0,857132.0,2,135842.0,0,261182.0,293
3,19.0,857132.0,2,135842.0,0,261182.0,294
3,19.0,857132.0,2,135842.0,4,294045.0,294
3,19.0,857132.0,2,135842.0,4,365989.0,295
3,19.0,857132.0,2,135842.0,0,223617.0,292
3,19.0,857132.0,2,135842.0,4,408570.0,292
3,19.0,857132.0,2,135842.0,0,188611.0,298
3,19.0,857132.0,2,135842.0,4,261234.0,298
3,19.0,857132.0,2,135842.0,0,104494.0,299
3,19.0,857132.0,2,135842.0,4,471214.0,299
3,19.0,857132.0,2,135842.0,4,347860.0,300
3,19.0,857132.0,2,135842.0,0,146814.0,300
3,19.0,857132.0,2,135842.0,0,104494.0,301
3,19.0,857132.0,2,135842.0,4,444366.0,302
3,19.0,373626.0,2,135842.0,4,501622.0,313
3,19.0,373626.0,2,135842.0,4,275132.0,314
3,19.0,373626.0,2,135842.0,0,75026.0,315
3,19.0,373626.0,2,135842.0,4,367766.0,315
3,19.0,373626.0,2,135842.0,4,521244.0,316
3,19.0,373626.0,2,135842.0,0,261182.0,319
3,19.0,373626.0,2,135842.0,4,368811.0,319
3,19.0,373626.0,2,135842.0,0,261182.0,320
3,19.0,373626.0,2,135842.0,4,315989.0,320
3,19.0,373626.0,2,135842.0,0,121631.0,321
3,19.0,373626.0,2,135842.0,4,487724.0,321
3,19.0,373626.0,2,135842.0,4,414788.0,322
3,19.0,373626.0,2,135842.0,0,222363.0,322
3,19.0,373626.0,2,135842.0,4,357773.0,323
3,19.0,373626.0,2,135842.0,0,261210.0,323
3,19.0,373626.0,2,135842.0,0,261210.0,327
3,19.0,373626.0,2,135842.0,4,308761.0,327
3,19.0,373626.0,2,135842.0,4,351867.0,328
3,19.0,373626.0,2,135842.0,4,419385.0,312
3,19.0,373626.0,2,135842.0,0,74985.0,312
3,19.0,373626.0,2,135842.0,0,219855.0,330
3,19.0,8580.0,2,135842.0,4,450584.0,334
3,19.0,8580.0,2,135842.0,4,599470.0,351
3,19.0,8580.0,2,135842.0,0,146119.0,357
1,18.0,30531.0,2,0.0,0,33602.0,319
1,18.0,30531.0,2,0.0,0,33602.0,321
1,18.0,30531.0,2,0.0,0,33602.0,322
1,18.0,30531.0,2,0.0,0,33602.0,323
1,18.0,30531.0,2,0.0,0,33602.0,328
1,18.0,30531.0,2,0.0,0,28510.0,330
1,18.0,30531.0,2,0.0,0,33602.0,330
1,18.0,156807.0,2,0.0,0,33602.0,326
1,18.0,156807.0,2,0.0,0,33602.0,337
1,18.0,156807.0,2,0.0,0,29529.0,342
1,18.0,156807.0,2,0.0,0,32583.0,340
1,18.0,156807.0,2,0.0,0,27594.0,347
1,18.0,156807.0,2,0.0,0,33602.0,334
1,18.0,156807.0,2,0.0,0,30547.0,354
1,18.0,156807.0,2,0.0,0,30547.0,355
1,18.0,156807.0,2,0.0,0,30547.0,356
1,18.0,156807.0,2,0.0,0,30547.0,362
1,18.0,156807.0,2,0.0,0,30547.0,362
1,18.0,156807.0,2,0.0,0,30547.0,363
3,3.0,163040.0,3,0.0,0,13708.0,362
2,13.0,15742.0,3,0.0,4,8304.0,344
3,18.0,37571.0,4,0.0,0,71104.0,363
1,19.0,174558.0,4,0.0,0,72476.0,280
3,19.0,183224.0,4,0.0,0,144953.0,327
3,19.0,183224.0,4,0.0,0,144953.0,329
3,19.0,944697.0,5,302667.0,4,90800.0,0
3,19.0,944697.0,5,302667.0,4,312756.0,5
3,19.0,944697.0,5,302667.0,4,332934.0,6
3,19.0,944697.0,5,302667.0,4,332934.0,7
3,19.0,944697.0,5,302667.0,3,62551.0,21
3,19.0,944697.0,5,302667.0,0,20.0,25
3,19.0,273156.0,5,302667.0,4,10190.0,133
3,19.0,133590.0,5,302667.0,3,1028.0,217
3,19.0,193416.0,5,302667.0,0,110978.0,293
3,19.0,193416.0,5,302667.0,0,201778.0,295
3,19.0,193416.0,5,302667.0,0,211867.0,299
3,19.0,193416.0,5,302667.0,0,100889.0,300
3,19.0,193416.0,5,302667.0,0,141245.0,300
3,19.0,193416.0,5,302667.0,0,211867.0,301
3,19.0,601072.0,5,302667.0,0,201778.0,313
3,19.0,601072.0,5,302667.0,0,151334.0,314
3,19.0,601072.0,5,302667.0,0,211867.0,315
3,19.0,601072.0,5,302667.0,0,151334.0,316
3,19.0,601072.0,5,302667.0,0,171511.0,319
3,19.0,601072.0,5,302667.0,0,181600.0,320
3,19.0,601072.0,5,302667.0,0,60533.0,320
3,19.0,601072.0,5,302667.0,0,191689.0,321
3,19.0,601072.0,5,302667.0,0,201778.0,322
3,19.0,601072.0,5,302667.0,0,221956.0,323
3,19.0,601072.0,5,302667.0,0,211867.0,328
3,19.0,601072.0,5,302667.0,0,201778.0,330
3,19.0,593490.0,5,302667.0,0,171511.0,335
3,19.0,593490.0,5,302667.0,0,201778.0,336
3,19.0,593490.0,5,302667.0,0,221956.0,326
3,19.0,593490.0,5,302667.0,0,181600.0,343
3,19.0,593490.0,5,302667.0,0,181600.0,340
1,19.0,404415.0,2,0.0,0,988.0,148
1,19.0,404415.0,2,0.0,0,247.0,148
1,19.0,217440.0,2,0.0,0,1491.0,298
1,19.0,292674.0,2,0.0,0,8278.0,354
1,19.0,292674.0,2,0.0,0,720.0,354
1,19.0,292674.0,2,0.0,0,10957.0,362
1,19.0,292674.0,2,0.0,0,9052.0,363
1,19.0,149313.0,2,0.0,0,12246.0,364
3,12.0,753916.0,3,0.0,0,106067.0,244
3,12.0,753916.0,3,0.0,0,205467.0,260
3,12.0,753916.0,3,0.0,0,235460.0,267
3,12.0,753916.0,3,0.0,0,183488.0,270
3,12.0,753916.0,3,0.0,0,238513.0,271
3,12.0,753916.0,3,0.0,0,239171.0,272
3,12.0,57133.0,3,0.0,0,239171.0,272
3,12.0,753916.0,3,0.0,0,240298.0,273
3,12.0,57133.0,3,0.0,0,240298.0,273
3,12.0,57133.0,3,0.0,0,217262.0,280
3,12.0,57133.0,3,0.0,0,217262.0,280
3,12.0,57133.0,3,0.0,0,103176.0,298
3,9.0,57133.0,3,0.0,0,224401.0,296
3,9.0,6070.0,3,0.0,0,53005.0,320
3,9.0,6070.0,3,0.0,0,243657.0,321
3,9.0,6070.0,3,0.0,0,246666.0,328
3,9.0,6070.0,3,0.0,0,253874.0,330
3,9.0,14.0,3,0.0,0,250556.0,342
3,9.0,14.0,3,0.0,0,250976.0,340
3,9.0,14.0,3,0.0,0,246997.0,348
3,9.0,14.0,3,0.0,0,252674.0,334
1,3.0,86084.0,4,183317.0,0,66313.0,47
1,15.0,3615.0,3,120796.0,1,250148.0,137
1,15.0,3615.0,3,120796.0,1,140928.0,138
1,15.0,3615.0,3,120796.0,1,251154.0,139
1,15.0,3615.0,3,120796.0,1,221459.0,140
3,14.0,135213.0,4,0.0,0,6337.0,239
3,14.0,101177.0,4,0.0,0,10211.0,294
3,14.0,64316.0,4,0.0,0,5989.0,350
3,19.0,517367.0,5,103443.0,0,51722.0,62
3,19.0,517367.0,5,103443.0,0,51722.0,64
3,19.0,517367.0,5,103443.0,0,51722.0,68
3,19.0,517367.0,5,103443.0,0,51722.0,70
3,19.0,517367.0,5,103443.0,0,51722.0,71
3,19.0,423996.0,5,103443.0,0,37136.0,229
3,19.0,423996.0,5,103443.0,0,37136.0,230
3,19.0,423996.0,5,103443.0,0,37208.0,232
3,19.0,423996.0,5,103443.0,0,48308.0,235
3,19.0,988713.0,5,103443.0,0,55756.0,244
3,19.0,988713.0,5,103443.0,0,55756.0,251
3,19.0,988713.0,5,103443.0,0,66871.0,258
3,19.0,988713.0,5,103443.0,0,59418.0,263
3,19.0,840321.0,5,103443.0,0,62097.0,281
3,19.0,840321.0,5,103443.0,0,74738.0,284
3,19.0,840321.0,5,103443.0,0,59769.0,285
3,19.0,840321.0,5,103443.0,0,89582.0,286
3,19.0,840321.0,5,103443.0,0,52435.0,288
3,19.0,840321.0,5,103443.0,0,55859.0,273
3,19.0,840321.0,5,103443.0,0,67393.0,291
3,19.0,840321.0,5,103443.0,0,74272.0,293
3,19.0,840321.0,5,103443.0,0,50439.0,295
3,19.0,840321.0,5,103443.0,0,74665.0,299
3,19.0,840321.0,5,103443.0,0,55952.0,300
3,19.0,840321.0,5,103443.0,0,66979.0,301
3,19.0,840321.0,5,103443.0,0,74696.0,296
3,19.0,840321.0,5,103443.0,0,74344.0,302
3,19.0,761787.0,5,103443.0,0,74334.0,314
3,19.0,761787.0,5,103443.0,0,66483.0,316
3,19.0,761787.0,5,103443.0,0,89033.0,320
3,19.0,761787.0,5,103443.0,0,60162.0,327
3,19.0,761787.0,5,103443.0,0,74179.0,328
3,19.0,761787.0,5,103443.0,4,74417.0,312
3,19.0,761787.0,5,103443.0,0,73713.0,330
3,19.0,1388063.0,5,103443.0,0,64476.0,337
3,19.0,1388063.0,5,103443.0,0,54804.0,341
3,19.0,1388063.0,5,103443.0,0,54690.0,344
3,19.0,1388063.0,5,103443.0,0,72120.0,349
3,19.0,1388063.0,5,103443.0,0,73734.0,334
3,19.0,1388063.0,5,103443.0,0,80168.0,351
3,19.0,1388063.0,5,103443.0,0,72751.0,354
3,19.0,1388063.0,5,103443.0,0,72389.0,355
3,19.0,1388063.0,5,103443.0,0,72420.0,356
3,19.0,1388063.0,5,103443.0,0,85320.0,358
3,19.0,1388063.0,5,103443.0,0,35967.0,361
3,19.0,1388063.0,5,103443.0,0,35936.0,362
3,9.0,6917662.0,5,810156.0,4,253174.0,323
3,13.0,1621.0,3,0.0,0,91859.0,337
3,13.0,1621.0,3,0.0,0,45310.0,342
3,13.0,1621.0,3,0.0,0,91848.0,343
3,13.0,1621.0,3,0.0,0,91903.0,340
3,13.0,1621.0,3,0.0,0,91997.0,344
3,13.0,1621.0,3,0.0,0,106399.0,347
3,13.0,1621.0,3,0.0,0,105501.0,349
3,13.0,1621.0,3,0.0,0,91962.0,334
3,13.0,1621.0,3,0.0,0,107281.0,362
1,19.0,0.0,5,0.0,0,37173.0,270
1,19.0,0.0,5,0.0,0,37173.0,271
1,19.0,169244.0,5,0.0,0,36863.0,277
1,19.0,169244.0,5,0.0,0,37999.0,279
1,19.0,169244.0,5,0.0,0,36140.0,280
1,19.0,169244.0,5,0.0,0,37173.0,272
1,19.0,169244.0,5,0.0,0,36244.0,281
1,19.0,169244.0,5,0.0,0,36140.0,284
1,19.0,169244.0,5,0.0,0,36967.0,286
1,19.0,169244.0,5,0.0,0,37121.0,287
1,19.0,169244.0,5,0.0,0,37173.0,278
1,19.0,169244.0,5,0.0,0,37173.0,288
1,19.0,169244.0,5,0.0,0,36264.0,291
1,19.0,442636.0,5,0.0,0,37173.0,327
